"","symbol","recommend","url","year","month","day"
"1","PNG",TRUE,"http://finance.yahoo.com/q?s=PNG","2010","07","12"
"2","VZ",TRUE,"http://finance.yahoo.com/q?s=VZ","2010","07","12"
"3","JPM",TRUE,"http://finance.yahoo.com/q?s=JPM","2010","07","12"
"4","EMC",TRUE,"http://finance.yahoo.com/q?s=EMC","2010","07","12"
"5","M",TRUE,"http://finance.yahoo.com/q?s=M","2010","07","12"
"6","RFMD",TRUE,"http://finance.yahoo.com/q/pr?s=RFMD","2010","07","12"
"7","TQNT",TRUE,"http://finance.yahoo.com/q?s=TQNT","2010","07","12"
"8","SWKS",TRUE,"http://finance.yahoo.com/q/pr?s=SWKS","2010","07","12"
"9","SNDK",TRUE,"http://finance.yahoo.com/q?s=SNDK","2010","07","12"
"10","UPS",TRUE,"http://finance.yahoo.com/q?s=UPS","2010","07","12"
"11","GOOG",TRUE,"http://finance.yahoo.com/q?s=GOOG","2010","07","12"
"12","BRK-B",TRUE,"http://finance.yahoo.com/q/pr?s=BRK-B","2010","07","13"
"13","NVDA",TRUE,"http://finance.yahoo.com/q/pr?s=NVDA","2010","07","13"
"14","JBL",TRUE,"http://finance.yahoo.com/q/pr?s=JBL","2010","07","13"
"15","WHR",TRUE,"http://finance.yahoo.com/q/pr?s=WHR","2010","07","13"
"16","AGNC",FALSE,"http://finance.yahoo.com/q/pr?s=AGNC","2010","07","13"
"17","NUE",TRUE,"http://finance.yahoo.com/q/pr?s=NUE","2010","07","13"
"18","EBIX",FALSE,"http://finance.yahoo.com/q/pr?s=EBIX","2010","07","13"
"19","CRM",TRUE,"http://finance.yahoo.com/q/pr?s=CRM","2010","07","13"
"20","EXC",TRUE,"http://finance.yahoo.com/q/pr?s=EXC","2010","07","13"
"21","AMT",TRUE,"http://finance.yahoo.com/q?s=AMT","2010","07","13"
"22","QLIK",TRUE,"http://finance.yahoo.com/q?s=QLIK","2010","07","13"
"23","RRC",TRUE,"http://finance.yahoo.com/q?s=RRC","2010","07","14"
"24","BA",TRUE,"http://finance.yahoo.com/q?s=BA","2010","07","14"
"25","GR",TRUE,"http://finance.yahoo.com/q/pr?s=GR","2010","07","14"
"26","COL",TRUE,"http://finance.yahoo.com/q/pr?s=COL","2010","07","14"
"27","PCP",TRUE,"http://finance.yahoo.com/q?s=PCP","2010","07","14"
"28","SPR",TRUE,"http://finance.yahoo.com/q/pr?s=SPR","2010","07","14"
"29","HXL",TRUE,"http://finance.yahoo.com/q/pr?s=HXL","2010","07","14"
"30","TXT",TRUE,"http://finance.yahoo.com/q?s=TXT","2010","07","14"
"31","HON",TRUE,"http://finance.yahoo.com/q?s=HON","2010","07","14"
"32","KSU",TRUE,"http://finance.yahoo.com/q/pr?s=KSU","2010","07","14"
"33","C",TRUE,"http://finance.yahoo.com/q?s=C","2010","07","14"
"34","BP",FALSE,"http://finance.yahoo.com/q/pr?s=BP","2010","07","14"
"35","TOT",TRUE,"http://finance.yahoo.com/q?s=TOT","2010","07","14"
"36","RDS-A",TRUE,"http://finance.yahoo.com/q?s=RDS-A","2010","07","14"
"37","RIMM",FALSE,"http://finance.yahoo.com/q?s=RIMM","2010","07","14"
"38","IBM",TRUE,"http://finance.yahoo.com/q?s=IBM","2010","07","14"
"39","FTR",FALSE,"http://finance.yahoo.com/q?s=FTR","2010","07","14"
"40","WIN",TRUE,"http://finance.yahoo.com/q?s=WIN","2010","07","14"
"41","VOD",TRUE,"http://finance.yahoo.com/q?s=VOD","2010","07","14"
"42","VZ",TRUE,"http://finance.yahoo.com/q?s=VZ","2010","07","14"
"43","XOM",FALSE,"http://finance.yahoo.com/q?s=XOM","2010","07","14"
"44","SD",TRUE,"http://finance.yahoo.com/q/pr?s=SD","2010","07","15"
"45","ABT",TRUE,"http://finance.yahoo.com/q?s=ABT","2010","07","15"
"46","NFLX",TRUE,"http://finance.yahoo.com/q/pr?s=NFLX","2010","07","15"
"47","CMG",TRUE,"http://finance.yahoo.com/q?s=CMG","2010","07","15"
"48","AAPL",TRUE,"http://finance.yahoo.com/q?s=AAPL","2010","07","15"
"49","DECK",TRUE,"http://finance.yahoo.com/q/pr?s=DECK","2010","07","15"
"50","ISRG",TRUE,"http://finance.yahoo.com/q?s=ISRG","2010","07","15"
"51","ESRX",TRUE,"http://finance.yahoo.com/q?s=ESRX","2010","07","15"
"52","CRM",TRUE,"http://finance.yahoo.com/q/pr?s=CRM","2010","07","15"
"53","BAC",TRUE,"http://finance.yahoo.com/q?s=BAC","2010","07","15"
"54","EDU",FALSE,"http://finance.yahoo.com/q/pr?s=EDU","2010","07","15"
"55","BIDU",TRUE,"http://finance.yahoo.com/q?s=BIDU","2010","07","15"
"56","INTC",TRUE,"http://finance.yahoo.com/q?s=INTC","2010","07","15"
"57","ALB",TRUE,"http://finance.yahoo.com/q/pr?s=ALB","2010","07","15"
"58","AEZ",FALSE,"http://finance.yahoo.com/q/pr?s=AEZ","2010","07","15"
"59","COP",TRUE,"http://finance.yahoo.com/q?s=COP","2010","07","15"
"60","DIS",TRUE,"http://finance.yahoo.com/q?s=DIS","2010","07","15"
"61","GIS",TRUE,"http://finance.yahoo.com/q/pr?s=GIS","2010","07","15"
"62","CBOE",TRUE,"http://finance.yahoo.com/q/pr?s=CBOE","2010","07","15"
"63","ICE",TRUE,"http://finance.yahoo.com/q?s=ICE","2010","07","15"
"64","CME",TRUE,"http://finance.yahoo.com/q/pr?s=CME","2010","07","15"
"65","NYX",TRUE,"http://finance.yahoo.com/q?s=NYX","2010","07","15"
"66","AKS",TRUE,"http://finance.yahoo.com/q?s=AKS","2010","07","16"
"67","SKX",TRUE,"http://finance.yahoo.com/q/pr?s=SKX","2010","07","16"
"68","CUB",TRUE,"http://finance.yahoo.com/q?s=CUB","2010","07","16"
"69","CHK",FALSE,"http://finance.yahoo.com/q/pr?s=CHK","2010","07","16"
"70","CHK-PD",TRUE,"http://finance.yahoo.com/q/pr?s=CHK-PD","2010","07","16"
"71","VMW",TRUE,"http://finance.yahoo.com/q?s=VMW","2010","07","16"
"72","AMRC",TRUE,"http://finance.yahoo.com/q/pr?s=AMRC","2010","07","19"
"73","GDOT",TRUE,"http://finance.yahoo.com/q/pr?s=GDOT","2010","07","19"
"74","PM",TRUE,"http://finance.yahoo.com/q/pr?s=PM","2010","07","19"
"75","CL",TRUE,"http://finance.yahoo.com/q?s=CL","2010","07","19"
"76","JEC",TRUE,"http://finance.yahoo.com/q?s=JEC","2010","07","19"
"77","FLR",TRUE,"http://finance.yahoo.com/q?s=FLR","2010","07","19"
"78","SHAW",TRUE,"http://finance.yahoo.com/q?s=SHAW","2010","07","19"
"79","FWLT",TRUE,"http://finance.yahoo.com/q?s=FWLT","2010","07","19"
"80","GILD",FALSE,"http://finance.yahoo.com/q/pr?s=GILD","2010","07","19"
"81","PWER",TRUE,"http://finance.yahoo.com/q?s=PWER","2010","07","19"
"82","KFT",FALSE,"http://finance.yahoo.com/q?s=KFT","2010","07","19"
"83","CAG",TRUE,"http://finance.yahoo.com/q/pr?s=CAG","2010","07","19"
"84","PAA",TRUE,"http://finance.yahoo.com/q/pr?s=PAA","2010","07","19"
"85","NKA",TRUE,"http://finance.yahoo.com/q?s=NKA","2010","07","19"
"86","KMP",TRUE,"http://finance.yahoo.com/q/pr?s=KMP","2010","07","19"
"87","MWE",TRUE,"http://finance.yahoo.com/q?s=MWE","2010","07","19"
"88","SOLR",FALSE,"http://finance.yahoo.com/q/pr?s=SOLR","2010","07","19"
"89","RRC",TRUE,"http://finance.yahoo.com/q?s=RRC","2010","07","19"
"90","MSFT",TRUE,"http://finance.yahoo.com/q?s=MSFT","2010","07","19"
"91","IBM",FALSE,"http://finance.yahoo.com/q?s=IBM","2010","07","20"
"92","BAC",TRUE,"http://finance.yahoo.com/q?s=BAC","2010","07","20"
"93","JPM",FALSE,"http://finance.yahoo.com/q?s=JPM","2010","07","20"
"94","WLT",TRUE,"http://finance.yahoo.com/q/pr?s=WLT","2010","07","20"
"95","CSX",TRUE,"http://finance.yahoo.com/q/pr?s=CSX","2010","07","20"
"96","FWLT",FALSE,"http://finance.yahoo.com/q?s=FWLT","2010","07","20"
"97","FLR",TRUE,"http://finance.yahoo.com/q?s=FLR","2010","07","20"
"98","FCX",TRUE,"http://finance.yahoo.com/q?s=FCX","2010","07","20"
"99","YUM",TRUE,"http://finance.yahoo.com/q?s=YUM","2010","07","20"
"100","CTEL",TRUE,"http://finance.yahoo.com/q/pr?s=CTEL","2010","07","20"
"101","POT",TRUE,"http://finance.yahoo.com/q?s=POT","2010","07","20"
"102","DE",TRUE,"http://finance.yahoo.com/q?s=DE","2010","07","20"
"103","MON",TRUE,"http://finance.yahoo.com/q?s=MON","2010","07","20"
"104","CRUS",TRUE,"http://finance.yahoo.com/q/pr?s=CRUS","2010","07","20"
"105","WFT",TRUE,"http://finance.yahoo.com/q/pr?s=WFT","2010","07","21"
"106","CLB",TRUE,"http://finance.yahoo.com/q?s=CLB","2010","07","21"
"107","SNDK",TRUE,"http://finance.yahoo.com/q?s=SNDK","2010","07","21"
"108","CRUS",TRUE,"http://finance.yahoo.com/q/pr?s=CRUS","2010","07","21"
"109","SWKS",TRUE,"http://finance.yahoo.com/q/pr?s=SWKS","2010","07","21"
"110","armh",TRUE,"http://finance.yahoo.com/q?s=armh","2010","07","21"
"111","IP",TRUE,"http://finance.yahoo.com/q/pr?s=IP","2010","07","21"
"112","CYT",TRUE,"http://finance.yahoo.com/q?s=CYT","2010","07","21"
"113","PPG",TRUE,"http://finance.yahoo.com/q/pr?s=PPG","2010","07","21"
"114","SFY",TRUE,"http://finance.yahoo.com/q/pr?s=SFY","2010","07","21"
"115","MSFT",FALSE,"http://finance.yahoo.com/q?s=MSFT","2010","07","21"
"116","CRM",TRUE,"http://finance.yahoo.com/q/pr?s=CRM","2010","07","21"
"117","Q",FALSE,"http://finance.yahoo.com/q/pr?s=Q","2010","07","22"
"118","ARG",TRUE,"http://finance.yahoo.com/q/pr?s=ARG","2010","07","22"
"119","NFLX",TRUE,"http://finance.yahoo.com/q/pr?s=NFLX","2010","07","22"
"120","AMRC",TRUE,"http://finance.yahoo.com/q/pr?s=AMRC","2010","07","22"
"121","GDOT",FALSE,"http://finance.yahoo.com/q/pr?s=GDOT","2010","07","22"
"122","NUE",TRUE,"http://finance.yahoo.com/q/pr?s=NUE","2010","07","22"
"123","DVN",TRUE,"http://finance.yahoo.com/q?s=DVN","2010","07","22"
"210","NVDA",TRUE,"http://finance.yahoo.com/q/pr?s=NVDA","2010","07","22"
"410","RAX",FALSE,"http://finance.yahoo.com/q?s=RAX","2010","07","22"
"510","CRM",TRUE,"http://finance.yahoo.com/q/pr?s=CRM","2010","07","22"
"610","VMW",TRUE,"http://finance.yahoo.com/q?s=VMW","2010","07","22"
"128","KMP",TRUE,"http://finance.yahoo.com/q/pr?s=KMP","2010","07","22"
"129","NFLX",TRUE,"http://finance.yahoo.com/q/pr?s=NFLX","2010","07","26"
"130","CMG",TRUE,"http://finance.yahoo.com/q?s=CMG","2010","07","26"
"131","AA",FALSE,"http://finance.yahoo.com/q?s=AA","2010","07","26"
"132","NUE",TRUE,"http://finance.yahoo.com/q/pr?s=NUE","2010","07","26"
"133","ATHR",FALSE,"http://finance.yahoo.com/q?s=ATHR","2010","07","26"
"134","TXN",TRUE,"http://finance.yahoo.com/q/pr?s=TXN","2010","07","26"
"135","BRCM",TRUE,"http://finance.yahoo.com/q?s=BRCM","2010","07","26"
"136","SWKS",TRUE,"http://finance.yahoo.com/q/pr?s=SWKS","2010","07","26"
"137","SHLD",TRUE,"http://finance.yahoo.com/q?s=SHLD","2010","07","26"
"138","CME",TRUE,"http://finance.yahoo.com/q/pr?s=CME","2010","07","26"
"139","BIDU",TRUE,"http://finance.yahoo.com/q?s=BIDU","2010","07","26"
"140","CELG",FALSE,"http://finance.yahoo.com/q?s=CELG","2010","07","26"
"141","AMZN",TRUE,"http://finance.yahoo.com/q?s=AMZN","2010","07","27"
"142","F",TRUE,"http://finance.yahoo.com/q?s=F","2010","07","27"
"143","ALU",FALSE,"http://finance.yahoo.com/q?s=ALU","2010","07","27"
"144","BRCM",TRUE,"http://finance.yahoo.com/q?s=BRCM","2010","07","27"
"145","CMI",TRUE,"http://finance.yahoo.com/q?s=CMI","2010","07","27"
"146","NTAP",TRUE,"http://finance.yahoo.com/q/pr?s=NTAP","2010","07","27"
"147","DD",TRUE,"http://finance.yahoo.com/q?s=DD","2010","07","27"
"148","EP",FALSE,"http://finance.yahoo.com/q/pr?s=EP","2010","07","27"
"149","KMP",TRUE,"http://finance.yahoo.com/q/pr?s=KMP","2010","07","27"
"150","CLNE",TRUE,"http://finance.yahoo.com/q/pr?s=CLNE","2010","07","28"
"151","BA",TRUE,"http://finance.yahoo.com/q?s=BA","2010","07","28"
"152","SKX",TRUE,"http://finance.yahoo.com/q/pr?s=SKX","2010","07","28"
"153","JNY",TRUE,"http://finance.yahoo.com/q?s=JNY","2010","07","28"
"154","RRC",TRUE,"http://finance.yahoo.com/q?s=RRC","2010","07","28"
"155","DVN",TRUE,"http://finance.yahoo.com/q?s=DVN","2010","07","28"
"156","CHK-PD",TRUE,"http://finance.yahoo.com/q/pr?s=CHK-PD","2010","07","28"
"157","ONNN",TRUE,"http://finance.yahoo.com/q?s=ONNN","2010","07","28"
"158","NVDA",TRUE,"http://finance.yahoo.com/q/pr?s=NVDA","2010","07","28"
"159","CTXS",TRUE,"http://finance.yahoo.com/q?s=CTXS","2010","07","28"
"160","MFE",FALSE,"http://finance.yahoo.com/q?s=MFE","2010","07","28"
"161","DE",TRUE,"http://finance.yahoo.com/q?s=DE","2010","07","28"
"162","XLNX",TRUE,"http://finance.yahoo.com/q/pr?s=XLNX","2010","07","29"
"163","DELL",FALSE,"http://finance.yahoo.com/q?s=DELL","2010","07","29"
"164","CIEN",TRUE,"http://finance.yahoo.com/q?s=CIEN","2010","07","29"
"165","TEVA",TRUE,"http://finance.yahoo.com/q/pr?s=TEVA","2010","07","29"
"166","C",TRUE,"http://finance.yahoo.com/q?s=C","2010","07","29"
"167","MSFT",FALSE,"http://finance.yahoo.com/q?s=MSFT","2010","07","29"
"168","SHW",TRUE,"http://finance.yahoo.com/q/pr?s=SHW","2010","07","29"
"169","ETH",TRUE,"http://finance.yahoo.com/q/pr?s=ETH","2010","07","29"
"211","LEA",TRUE,"http://finance.yahoo.com/q?s=LEA","2010","07","30"
"171","SCI",TRUE,"http://finance.yahoo.com/q/pr?s=SCI","2010","07","30"
"172","WY",TRUE,"http://finance.yahoo.com/q/pr?s=WY","2010","07","30"
"173","WYNN",TRUE,"http://finance.yahoo.com/q/pr?s=WYNN","2010","07","30"
"174","ARNA",TRUE,"http://finance.yahoo.com/q/pr?s=ARNA","2010","07","30"
"175","PTV",FALSE,"http://finance.yahoo.com/q/pr?s=PTV","2010","07","30"
"176","TIN",TRUE,"http://finance.yahoo.com/q/pr?s=TIN","2010","07","30"
"177","CY",TRUE,"http://finance.yahoo.com/q?s=CY","2010","07","30"
"178","RMBS",FALSE,"http://finance.yahoo.com/q/pr?s=RMBS","2010","07","30"
"179","NVDA",TRUE,"http://finance.yahoo.com/q/pr?s=NVDA","2010","07","30"
"180","ORCL",FALSE,"http://finance.yahoo.com/q?s=ORCL","2010","07","30"
"181","APKT",FALSE,"http://finance.yahoo.com/q/pr?s=APKT","2010","07","30"
"182","ETN",TRUE,"http://finance.yahoo.com/q?s=ETN","2010","08","02"
"183","VMW",TRUE,"http://finance.yahoo.com/q?s=VMW","2010","08","02"
"184","JPM",TRUE,"http://finance.yahoo.com/q?s=JPM","2010","08","02"
"185","MRO",TRUE,"http://finance.yahoo.com/q?s=MRO","2010","08","02"
"186","XOM",FALSE,"http://finance.yahoo.com/q?s=XOM","2010","08","02"
"187","UAM",FALSE,"http://finance.yahoo.com/q/pr?s=UAM","2010","08","02"
"188","MET",TRUE,"http://finance.yahoo.com/q?s=MET","2010","08","02"
"189","IRBT",TRUE,"http://finance.yahoo.com/q/pr?s=IRBT","2010","08","02"
"190","DE",TRUE,"http://finance.yahoo.com/q?s=DE","2010","08","02"
"191","UPS",TRUE,"http://finance.yahoo.com/q?s=UPS","2010","08","02"
"192","FDX",TRUE,"http://finance.yahoo.com/q/pr?s=FDX","2010","08","02"
"193","CTXS",FALSE,"http://finance.yahoo.com/q?s=CTXS","2010","08","02"
"194","CRM",TRUE,"http://finance.yahoo.com/q/pr?s=CRM","2010","08","02"
"195","VMW",TRUE,"http://finance.yahoo.com/q?s=VMW","2010","08","02"
"196","BA",TRUE,"http://finance.yahoo.com/q?s=BA","2010","08","02"
"197","PCP",TRUE,"http://finance.yahoo.com/q?s=PCP","2010","08","02"
"198","ENOC",TRUE,"http://finance.yahoo.com/q/pr?s=ENOC","2010","08","03"
"199","SWKS",TRUE,"http://finance.yahoo.com/q/pr?s=SWKS","2010","08","03"
"200","CRUS",TRUE,"http://finance.yahoo.com/q/pr?s=CRUS","2010","08","03"
"201","AAPL",TRUE,"http://finance.yahoo.com/q?s=AAPL","2010","08","03"
"202","VLO",FALSE,"http://finance.yahoo.com/q?s=VLO","2010","08","03"
"203","SUN",TRUE,"http://finance.yahoo.com/q/pr?s=SUN","2010","08","03"
"204","PCL",FALSE,"http://finance.yahoo.com/q?s=PCL","2010","08","03"
"205","WY",TRUE,"http://finance.yahoo.com/q/pr?s=WY","2010","08","03"
"206","PSO",TRUE,"http://finance.yahoo.com/q/pr?s=PSO","2010","08","03"
"207","PHG",FALSE,"http://finance.yahoo.com/q?s=PHG","2010","08","03"
"208","X",FALSE,"http://finance.yahoo.com/q?s=X","2010","08","03"
"209","NUE",TRUE,"http://finance.yahoo.com/q/pr?s=NUE","2010","08","03"
"2101","AKS",TRUE,"http://finance.yahoo.com/q?s=AKS","2010","08","03"
"2111","RRC",TRUE,"http://finance.yahoo.com/q?s=RRC","2010","08","03"
"212","CLGX",TRUE,"http://finance.yahoo.com/q?s=CLGX","2010","08","03"
"213","HLF",TRUE,"http://finance.yahoo.com/q?s=HLF","2010","08","03"
"214","AGN",TRUE,"http://finance.yahoo.com/q?s=AGN","2010","08","04"
"215","PWER",FALSE,"http://finance.yahoo.com/q?s=PWER","2010","08","04"
"216","IR",TRUE,"http://finance.yahoo.com/q?s=IR","2010","08","04"
"217","UTX",TRUE,"http://finance.yahoo.com/q/pr?s=UTX","2010","08","04"
"218","LII",TRUE,"http://finance.yahoo.com/q/pr?s=LII","2010","08","04"
"124","BKS",FALSE,"http://finance.yahoo.com/q/pr?s=BKS","2010","08","04"
"219","AMZN",TRUE,"http://finance.yahoo.com/q?s=AMZN","2010","08","04"
"411","LUK",TRUE,"http://finance.yahoo.com/q?s=LUK","2010","08","04"
"511","HBAN",TRUE,"http://finance.yahoo.com/q/pr?s=HBAN","2010","08","04"
"611","NFLX",TRUE,"http://finance.yahoo.com/q/pr?s=NFLX","2010","08","04"
"710","KSS",FALSE,"http://finance.yahoo.com/q?s=KSS","2010","08","04"
"810","JCG",TRUE,"http://finance.yahoo.com/q?s=JCG","2010","08","04"
"910","MOT",TRUE,"http://finance.yahoo.com/q?s=MOT","2010","08","04"
"1010","AAPL",FALSE,"http://finance.yahoo.com/q?s=AAPL","2010","08","04"
"228","POT",TRUE,"http://finance.yahoo.com/q?s=POT","2010","08","05"
"229","DD",TRUE,"http://finance.yahoo.com/q?s=DD","2010","08","05"
"230","MON",TRUE,"http://finance.yahoo.com/q?s=MON","2010","08","05"
"231","DE",TRUE,"http://finance.yahoo.com/q?s=DE","2010","08","05"
"232","WIN",TRUE,"http://finance.yahoo.com/q?s=WIN","2010","08","05"
"233","CREE",TRUE,"http://finance.yahoo.com/q/pr?s=CREE","2010","08","05"
"234","POWI",TRUE,"http://finance.yahoo.com/q?s=POWI","2010","08","05"
"235","C",TRUE,"http://finance.yahoo.com/q?s=C","2010","08","05"
"236","Q",FALSE,"http://finance.yahoo.com/q/pr?s=Q","2010","08","05"
"237","ATPG",FALSE,"http://finance.yahoo.com/q?s=ATPG","2010","08","05"
"238","CVX",TRUE,"http://finance.yahoo.com/q?s=CVX","2010","08","05"
"239","COP",TRUE,"http://finance.yahoo.com/q?s=COP","2010","08","05"
"240","NLY",TRUE,"http://finance.yahoo.com/q?s=NLY","2010","08","05"
"241","PNG",FALSE,"http://finance.yahoo.com/q?s=PNG","2010","08","05"
"242","ONNN",TRUE,"http://finance.yahoo.com/q?s=ONNN","2010","08","05"
"243","GS",TRUE,"http://finance.yahoo.com/q?s=GS","2010","08","09"
"244","AAPL",TRUE,"http://finance.yahoo.com/q?s=AAPL","2010","08","09"
"245","GOOG",TRUE,"http://finance.yahoo.com/q?s=GOOG","2010","08","09"
"246","AMZN",TRUE,"http://finance.yahoo.com/q?s=AMZN","2010","08","09"
"247","CMG",TRUE,"http://finance.yahoo.com/q?s=CMG","2010","08","09"
"248","NFLX",TRUE,"http://finance.yahoo.com/q/pr?s=NFLX","2010","08","09"
"249","ESRX",TRUE,"http://finance.yahoo.com/q?s=ESRX","2010","08","09"
"250","APKT",TRUE,"http://finance.yahoo.com/q/pr?s=APKT","2010","08","09"
"251","EGO",TRUE,"http://finance.yahoo.com/q/pr?s=EGO","2010","08","09"
"252","SD",FALSE,"http://finance.yahoo.com/q/pr?s=SD","2010","08","09"
"253","TSN",FALSE,"http://finance.yahoo.com/q/pr?s=TSN","2010","08","09"
"254","DE",TRUE,"http://finance.yahoo.com/q?s=DE","2010","08","09"
"255","POT",TRUE,"http://finance.yahoo.com/q?s=POT","2010","08","09"
"256","AGU",TRUE,"http://finance.yahoo.com/q?s=AGU","2010","08","09"
"257","MOS",TRUE,"http://finance.yahoo.com/q?s=MOS","2010","08","09"
"258","DD",TRUE,"http://finance.yahoo.com/q?s=DD","2010","08","09"
"259","MON",TRUE,"http://finance.yahoo.com/q?s=MON","2010","08","09"
"260","ETP",TRUE,"http://finance.yahoo.com/q/pr?s=ETP","2010","08","09"
"261","KMP",TRUE,"http://finance.yahoo.com/q/pr?s=KMP","2010","08","09"
"262","NRGY",TRUE,"http://finance.yahoo.com/q/pr?s=NRGY","2010","08","09"
"263","AEM",TRUE,"http://finance.yahoo.com/q/pr?s=AEM","2010","08","10"
"264","AKAM",TRUE,"http://finance.yahoo.com/q?s=AKAM","2010","08","10"
"125","ATVI",FALSE,"http://finance.yahoo.com/q?s=ATVI","2010","08","10"
"220","ERTS",TRUE,"http://finance.yahoo.com/q?s=ERTS","2010","08","10"
"412","CCME",FALSE,"http://finance.yahoo.com/q?s=CCME","2010","08","10"
"512","BIDU",TRUE,"http://finance.yahoo.com/q?s=BIDU","2010","08","10"
"269","CHK",TRUE,"http://finance.yahoo.com/q/pr?s=CHK","2010","08","10"
"270","GLD",TRUE,"http://finance.yahoo.com/q?s=GLD","2010","08","11"
"271","AEM",TRUE,"http://finance.yahoo.com/q/pr?s=AEM","2010","08","11"
"272","ED",TRUE,"http://finance.yahoo.com/q/pr?s=ED","2010","08","11"
"273","PG",TRUE,"http://finance.yahoo.com/q?s=PG","2010","08","11"
"274","PCLN",TRUE,"http://finance.yahoo.com/q/pr?s=PCLN","2010","08","11"
"275","F",TRUE,"http://finance.yahoo.com/q?s=F","2010","08","11"
"276","WG",FALSE,"http://finance.yahoo.com/q?s=WG","2010","08","11"
"277","FLR",TRUE,"http://finance.yahoo.com/q?s=FLR","2010","08","11"
"278","AAWW",FALSE,"http://finance.yahoo.com/q?s=AAWW","2010","08","11"
"279","UPS",TRUE,"http://finance.yahoo.com/q?s=UPS","2010","08","11"
"280","EXPD",TRUE,"http://finance.yahoo.com/q/pr?s=EXPD","2010","08","11"
"281","MHS",TRUE,"http://finance.yahoo.com/q?s=MHS","2010","08","11"
"282","FRT",TRUE,"http://finance.yahoo.com/q?s=FRT","2010","08","11"
"283","POT",TRUE,"http://finance.yahoo.com/q?s=POT","2010","08","12"
"284","DE",TRUE,"http://finance.yahoo.com/q?s=DE","2010","08","12"
"285","AGN",TRUE,"http://finance.yahoo.com/q?s=AGN","2010","08","12"
"286","MHS",TRUE,"http://finance.yahoo.com/q?s=MHS","2010","08","12"
"287","DUK",TRUE,"http://finance.yahoo.com/q/pr?s=DUK","2010","08","12"
"288","ED",TRUE,"http://finance.yahoo.com/q/pr?s=ED","2010","08","12"
"289","PGN",TRUE,"http://finance.yahoo.com/q?s=PGN","2010","08","12"
"290","AEM",TRUE,"http://finance.yahoo.com/q/pr?s=AEM","2010","08","12"
"291","GLD",TRUE,"http://finance.yahoo.com/q?s=GLD","2010","08","12"
"292","AAI",FALSE,"http://finance.yahoo.com/q/pr?s=AAI","2010","08","12"
"293","SKS",FALSE,"http://finance.yahoo.com/q?s=SKS","2010","08","12"
"294","TIF",TRUE,"http://finance.yahoo.com/q?s=TIF","2010","08","12"
"295","COH",TRUE,"http://finance.yahoo.com/q?s=COH","2010","08","12"
"296","INTC",TRUE,"http://finance.yahoo.com/q?s=INTC","2010","08","12"
"297","Q",FALSE,"http://finance.yahoo.com/q/pr?s=Q","2010","08","12"
"298","CTL",TRUE,"http://finance.yahoo.com/q/pr?s=CTL","2010","08","12"
"299","WIN",TRUE,"http://finance.yahoo.com/q?s=WIN","2010","08","12"
"300","CAT",TRUE,"http://finance.yahoo.com/q?s=CAT","2010","08","12"
"301","CSX",FALSE,"http://finance.yahoo.com/q/pr?s=CSX","2010","08","12"
"302","UNP",TRUE,"http://finance.yahoo.com/q?s=UNP","2010","08","12"
"303","EP",FALSE,"http://finance.yahoo.com/q/pr?s=EP","2010","08","12"
"304","CHK",TRUE,"http://finance.yahoo.com/q/pr?s=CHK","2010","08","12"
"305","WLP",FALSE,"http://finance.yahoo.com/q?s=WLP","2010","08","12"
"306","BBY",TRUE,"http://finance.yahoo.com/q?s=BBY","2010","08","12"
"307","AUY",FALSE,"http://finance.yahoo.com/q?s=AUY","2010","08","12"
"308","EGO",TRUE,"http://finance.yahoo.com/q/pr?s=EGO","2010","08","12"
"309","AEM",TRUE,"http://finance.yahoo.com/q/pr?s=AEM","2010","08","12"
"310","NVDA",TRUE,"http://finance.yahoo.com/q/pr?s=NVDA","2010","08","12"
"311","OC",TRUE,"http://finance.yahoo.com/q/pr?s=OC","2010","08","16"
"312","WFMI",TRUE,"http://finance.yahoo.com/q/pr?s=WFMI","2010","08","16"
"313","SWY",FALSE,"http://finance.yahoo.com/q/pr?s=SWY","2010","08","16"
"314","LVS",TRUE,"http://finance.yahoo.com/q/pr?s=LVS","2010","08","16"
"315","WYNN",TRUE,"http://finance.yahoo.com/q/pr?s=WYNN","2010","08","16"
"316","HCBK",TRUE,"http://finance.yahoo.com/q?s=HCBK","2010","08","16"
"317","WDC",FALSE,"http://finance.yahoo.com/q?s=WDC","2010","08","16"
"318","STX",FALSE,"http://finance.yahoo.com/q/pr?s=STX","2010","08","16"
"319","MRVL",FALSE,"http://finance.yahoo.com/q/pr?s=MRVL","2010","08","16"
"320","JBL",FALSE,"http://finance.yahoo.com/q/pr?s=JBL","2010","08","16"
"321","VECO",FALSE,"http://finance.yahoo.com/q?s=VECO","2010","08","16"
"322","BAC",TRUE,"http://finance.yahoo.com/q?s=BAC","2010","08","16"
"323","NANO",FALSE,"http://finance.yahoo.com/q/pr?s=NANO","2010","08","16"
"324","NM",FALSE,"http://finance.yahoo.com/q/pr?s=NM","2010","08","16"
"325","DRYS",TRUE,"http://finance.yahoo.com/q?s=DRYS","2010","08","16"
"326","DSX",TRUE,"http://finance.yahoo.com/q?s=DSX","2010","08","16"
"327","NVDA",TRUE,"http://finance.yahoo.com/q/pr?s=NVDA","2010","08","16"
"328","AAPL",TRUE,"http://finance.yahoo.com/q?s=AAPL","2010","08","16"
"329","DIS",TRUE,"http://finance.yahoo.com/q?s=DIS","2010","08","16"
