Id,latitude,longitude,descRegion,descCountry,descAdmin1,descLocality,descQuality,observationDate,obsdate_amer,reportDate,status,descDisease,descDiseaseType,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,sumVaccinated
159398,30.4524,31.4167,Africa,Egypt,Ash Sharqiyah (sharkia),Al Zankaloun,Unknown,20/03/2006,20-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159399,30.6145,31.2931,Africa,Egypt,Al Daqahliyah (dakahlia),Sahragt Al Kobra,Unknown,20/03/2006,20-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159400,30.8723,31.2863,Africa,Egypt,Al Daqahliyah (dakahlia),Al Badalla,Unknown,20/03/2006,20-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159401,29.2651,31.3925,Africa,Egypt,Al Jizah (giza),Ezbeet Al Ward,Unknown,20/03/2006,20-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",35000,2000,2000,33000,0,
159402,30.0711,31.1802,Africa,Egypt,Al Jizah (giza),Bekas,Unknown,20/03/2006,20-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159417,30.5151,31.7497,Africa,Egypt,Ash Sharqiyah (sharkia),Al Gaafarya,Unknown,20/03/2006,20-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",8000,1500,1500,6500,0,
159418,30.8674,31.5132,Africa,Egypt,Al Daqahliyah (dakahlia),Sadka,Unknown,20/03/2006,20-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",40,30,30,10,0,
159419,30.7613,30.9485,Africa,Egypt,Al Gharbiyah (gharbia),Berma,Unknown,20/03/2006,20-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159433,30.964,31.1705,Africa,Egypt,Al Gharbiyah (gharbia),Al Gayer,Unknown,20/03/2006,20-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",15415,6000,6000,8415,0,
159434,30.27026,31.2598,Africa,Egypt,Al Qalyubiyah (kalyoubia),Al Ramlah,Centroid Admin1,20/03/2006,20-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159447,30.853,31.4939,Africa,Egypt,Al Daqahliyah (dakahlia),Al Mokatta,Unknown,20/03/2006,20-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,95,95,9095,0,
159448,29.4244,31.7111,Africa,Egypt,Al Jizah (giza),Ghamra Al Kobra,Unknown,20/03/2006,20-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",20000,5000,5000,15000,0,
159257,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Baha,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",50,10,10,40,0,
159258,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Al Sherook,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",7000,1200,1200,5800,0,
159280,28.5749,30.1135,Africa,Egypt,Al Minya (menia),Al Nasrya,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",50,30,30,20,0,
159307,28.4446,30.1087,Africa,Egypt,Al Minya (menia),Abo Hessien,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",3000,700,700,2300,0,
159310,30.270263,31.259798,Africa,Egypt,Al Qalyubiyah (kalyoubia),Ezbeet Al Emaary,Centroid Admin1,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159311,30.3752,31.4022,Africa,Egypt,Ash Sharqiyah (sharkia),Al Tellen,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",20000,9750,9750,10250,0,
159312,30.6551,31.6725,Africa,Egypt,Ash Sharqiyah (sharkia),Amasha,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,500,500,4500,0,
159313,29.5209,31.2719,Africa,Egypt,Al Jizah (giza),Bernshet,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",8000,1000,1000,7000,0,
159314,30.4476,31.3201,Africa,Egypt,Ash Sharqiyah (sharkia),Kafr Al Zakazek Kebly,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",8000,1000,1000,7000,0,
159315,30.684,31.6435,Africa,Egypt,Ash Sharqiyah (sharkia),Al Tokhy,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,500,500,4500,0,
159325,24.0333,32.9321,Africa,Egypt,Aswan,Nagaa Al Shekh Ali,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",3000,1000,1000,2000,0,
159330,30.2159,31.3346,Africa,Egypt,Al Qalyubiyah (kalyoubia),Abo Zaabal,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",20000,2000,2000,18000,0,
159331,30.6406,31.3057,Africa,Egypt,Al Daqahliyah (dakahlia),Tafahna Al Ashraf,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,1000,1000,9000,0,
159332,28.9514,30.6155,Africa,Egypt,Beni Suwayf (beni-suef),Monshaet Taher,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",30,20,20,10,0,
159333,30.4717,31.5277,Africa,Egypt,Ash Sharqiyah (sharkia),Al Mesllamya,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",8000,1000,1000,7000,0,
159334,30.7709,31.851,Africa,Egypt,Ash Sharqiyah (sharkia),Al Swaleh,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",8000,1000,1000,7000,0,
159335,30.2304,31.8559,Africa,Egypt,Al Qahirah (cairo),Ismaelya desert road,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,500,500,4500,0,
159336,26.1376,32.7487,Africa,Egypt,Qina,Nagga Ayssa,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,500,500,4500,0,
159337,30.5923,31.5566,Africa,Egypt,Ash Sharqiyah (sharkia),Banayous,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",8000,1000,1000,7000,0,
159341,28.3867,30.0798,Africa,Egypt,Al Minya (menia),Wehdet Al Azema,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",1000,400,400,600,0,
159344,30.270263,31.259798,Africa,Egypt,Al Qalyubiyah (kalyoubia),Kafr Al Shahawy,Centroid Admin1,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",8000,8000,8000,0,0,
159345,30.270263,31.259798,Africa,Egypt,Al Qalyubiyah (kalyoubia),Al saker,Centroid Admin1,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",13000,9500,9500,3500,0,
159346,29.4292,31.3153,Africa,Egypt,Al Jizah (giza),Bernest,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159347,29.4968,31.185,Africa,Egypt,Al Jizah (giza),Broesh,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,1000,1000,9000,0,
159348,29.3375,31.0885,Africa,Egypt,Beni Suwayf (beni-suef),Jazeret Al Mosaada,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",50,25,25,25,0,
159349,30.4331,31.3732,Africa,Egypt,Ash Sharqiyah (sharkia),Meet yaseed,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",25000,2500,2500,22500,0,
159350,29.5064,31.2912,Africa,Egypt,Al Jizah (giza),Tahma,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",4000,300,300,3700,0,
159351,30.3365,31.407,Africa,Egypt,Ash Sharqiyah (sharkia),Nabteet,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,500,500,4500,0,
159352,30.5344,31.5132,Africa,Egypt,Ash Sharqiyah (sharkia),Taroot,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159361,31.2391,31.6966,Africa,Egypt,Dumyat (damietta),Al Seror,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159364,30.2497,31.3394,Africa,Egypt,Al Qalyubiyah (kalyoubia),Al Khanka,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159365,30.4331,31.2091,Africa,Egypt,Al Qalyubiyah (kalyoubia),Meet Al Attar,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159366,30.4427,31.378,Africa,Egypt,Ash Sharqiyah (sharkia),Al Sanafeen Al Kablya,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,1000,1000,9000,0,
159367,30.7497,31.8192,Africa,Egypt,Ash Sharqiyah (sharkia),Kafr al Olamaa,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",8000,1000,1000,7000,0,
159368,30.6358,31.8559,Africa,Egypt,Ash Sharqiyah (sharkia),Al Salhya AL Gadeda,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,500,500,4500,0,
159369,30.631,31.851,Africa,Egypt,Ash Sharqiyah (sharkia),Ezbet Bardoda,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,1000,1000,9000,0,
159370,30.462,31.3394,Africa,Egypt,Ash Sharqiyah (sharkia),Al Walga,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",8000,1000,1000,7000,0,
159372,30.9157,32.0537,Africa,Egypt,Ash Sharqiyah (sharkia),Setet Abo Al Houl,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159393,27.9572,30.1232,Africa,Egypt,Al Minya (menia),Nagaa Harby,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",61,20,20,41,0,
159403,30.3124,31.9186,Africa,Egypt,As Ismailiyah (ismailia),Al Mollak,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",50000,7260,7260,42740,0,
159404,30.684,31.2912,Africa,Egypt,Al Daqahliyah (dakahlia),Hala,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",100000,4500,4500,95500,0,
159405,30.5199,31.0161,Africa,Egypt,Al Minufiyah (menoufia),Kafr Al Agayza,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",172,20,20,152,0,
159406,29.019,30.8423,Africa,Egypt,Beni Suwayf (beni-suef),Menhro,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",40,30,30,10,0,
159407,30.4958,31.7497,Africa,Egypt,Ash Sharqiyah (sharkia),Al Sheikh Gbeel,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,700,700,4300,0,
159408,30.6599,31.7111,Africa,Egypt,Ash Sharqiyah (sharkia),Nazlet Al Oreen,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,500,500,4500,0,
159409,30.6599,31.5711,Africa,Egypt,Ash Sharqiyah (sharkia),Kafr Abo Hatab,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",4000,500,500,3500,0,
159420,29.767,31.2767,Africa,Egypt,Al Jizah (giza),Zawet Dahshor,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159421,30.0228,31.325,Africa,Egypt,Al Qahirah (cairo),Al Husnya,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",30,20,20,10,0,
159422,29.3906,31.7979,Africa,Egypt,Al Jizah (giza),Arab Al Hussar,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1500,1500,3500,0,
159423,30.3462,31.0402,Africa,Egypt,Al Minufiyah (menoufia),Meet Al Basb,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",9000,500,500,8500,0,
159424,29.3085,31.0836,Africa,Egypt,Beni Suwayf (beni-suef),Abo geet,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",50,25,25,25,0,
159425,30.2931,31.5711,Africa,Egypt,Ash Sharqiyah (sharkia),Al Sallam,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",8000,1500,1500,6500,0,
159426,30.4572,31.3394,Africa,Egypt,Ash Sharqiyah (sharkia),Kafr Hussien Al Gendi,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159435,30.3076,31.2333,Africa,Egypt,Al Qalyubiyah (kalyoubia),Meet Kenana,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",20000,2000,2000,18000,0,
159436,29.7574,31.2526,Africa,Egypt,Al Jizah (giza),Nazlet Al Shobak,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",15000,2500,2500,12500,0,
159437,29.4195,31.7786,Africa,Egypt,Al Jizah (giza),Askar,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",20000,1500,1500,18500,0,
159438,30.545,31.573,Africa,Egypt,Ash Sharqiyah (sharkia),Al Sallamoun,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,700,700,4300,0,
159439,31.1329,30.7217,Africa,Egypt,Kafr-el-sheikh,Kafr Al Khair,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",13000,2000,2000,11000,0,
159440,30.4041,31.3974,Africa,Egypt,Ash Sharqiyah (sharkia),Al Azizya,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,1000,1000,9000,0,
159441,30.4234,31.5325,Africa,Egypt,Ash Sharqiyah (sharkia),Al Zwamel,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",8000,1000,1000,7000,0,
159442,30.4813,31.3539,Africa,Egypt,Ash Sharqiyah (sharkia),Kafr Al Saayda,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,500,500,4500,0,
159449,30.5248,31.1464,Africa,Egypt,Al Minufiyah (menoufia),Kafr Abo Al Hassan,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,1000,1000,9000,0,
159450,30.6261,31.8317,Africa,Egypt,Ash Sharqiyah (sharkia),Mafarek Abo Al Nasr,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159451,31.0508,30.8134,Africa,Egypt,Kafr-el-sheikh,Al Monshleen,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",50000,2500,2500,47500,0,
159452,30.3269,31.5566,Africa,Egypt,Ash Sharqiyah (sharkia),Al Gawsak,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",4000,500,500,3500,0,
159453,30.4862,31.7497,Africa,Egypt,Ash Sharqiyah (sharkia),Arab El Fadan,Unknown,21/03/2006,21-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,500,500,4500,0,
159338,30.7661,30.9389,Africa,Egypt,Al Gharbiyah (gharbia),Berma,Unknown,22/03/2006,22-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",30000,2000,2000,28000,0,
159353,30.6599,31.6532,Africa,Egypt,Ash Sharqiyah (sharkia),Abo Amr,Unknown,22/03/2006,22-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",15000,1000,1000,14000,0,
159371,30.5006,31.7545,Africa,Egypt,Ash Sharqiyah (sharkia),Al Hurya,Unknown,22/03/2006,22-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",8000,1000,1000,7000,0,
159410,30.853,30.8616,Africa,Egypt,Al Gharbiyah (gharbia),Ebyar,Unknown,22/03/2006,22-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,4000,4000,6000,0,
159413,30.462,31.3201,Africa,Egypt,Ash Sharqiyah (sharkia),Kafr Salma,Unknown,22/03/2006,22-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",8000,500,500,7500,0,
159414,30.4765,31.3298,Africa,Egypt,Ash Sharqiyah (sharkia),Al walga,Unknown,22/03/2006,22-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",85000,15000,15000,70000,0,
159427,30.27026,31.2598,Africa,Egypt,Al Qalyubiyah (kalyoubia),Kafr Al Arbaeen,Centroid Admin1,22/03/2006,22-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,1000,1000,9000,0,
159428,30.491,31.7545,Africa,Egypt,Ash Sharqiyah (sharkia),Aolem,Unknown,22/03/2006,22-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159443,30.1725,31.214,Africa,Egypt,Al Qalyubiyah (kalyoubia),Belkas,Unknown,22/03/2006,22-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",4000,500,500,3500,0,
159454,30.5006,31.7545,Africa,Egypt,Ash Sharqiyah (sharkia),Al Helmya,Unknown,22/03/2006,22-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",8000,1000,1000,7000,0,
159455,30.27026,31.2598,Africa,Egypt,Al Qalyubiyah (kalyoubia),Batamda,Centroid Admin1,22/03/2006,22-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,1000,1000,9000,0,
159456,30.4765,31.3153,Africa,Egypt,Ash Sharqiyah (sharkia),Ard Badara,Unknown,22/03/2006,22-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159480,29.99553,31.61961,Africa,Egypt,Al Qahirah (cairo),El Salam,Centroid Admin1,23/03/2006,23-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159567,29.99553,31.61961,Africa,Egypt,Al Qahirah (cairo),Zaher,Centroid Admin1,23/03/2006,23-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159568,30.353,31.936,Africa,Egypt,As Ismailiyah (ismailia),Eital elkabir,Unknown,23/03/2006,23-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159595,30.8385,30.852,Africa,Egypt,Al Gharbiyah (gharbia),Kafer Elzayat,Unknown,23/03/2006,23-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159596,30.83824,31.06976,Africa,Egypt,Al Gharbiyah (gharbia),Bassioun,Centroid Admin1,23/03/2006,23-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159597,30.3539,31.0161,Africa,Egypt,Al Minufiyah (menoufia),Ashmoun,Unknown,23/03/2006,23-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159598,30.4427,31.2333,Africa,Egypt,Al Qalyubiyah (kalyoubia),Banha,Unknown,23/03/2006,23-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159599,30.7613,32.0537,Africa,Egypt,Ash Sharqiyah (sharkia),Elsalhia Elguedida,Unknown,23/03/2006,23-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159600,26.2969,32.1406,Africa,Egypt,Suhaj,Elbalyana,Unknown,23/03/2006,23-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159646,30.6551,31.3394,Africa,Egypt,Al Daqahliyah (dakahlia),Mit Ghamr,Unknown,23/03/2006,23-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159647,31.2893,31.7381,Africa,Egypt,Dumyat (damietta),Elzoraka,Unknown,23/03/2006,23-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159648,30.67364,31.76399,Africa,Egypt,Ash Sharqiyah (sharkia),Mashtul Elsouk,Centroid Admin1,23/03/2006,23-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159658,31.046,31.3105,Africa,Egypt,Al Daqahliyah (dakahlia),Talkha,Unknown,23/03/2006,23-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159659,29.9987,30.4417,Africa,Egypt,Al Jizah (giza),Giza,Unknown,23/03/2006,23-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159693,29.6367,31.1512,Africa,Egypt,Al Jizah (giza),Elayat,Unknown,23/03/2006,23-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159694,30.1387,31.1029,Africa,Egypt,Al Jizah (giza),Imbaba,Unknown,23/03/2006,23-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159709,31.3086,31.7757,Africa,Egypt,Dumyat (damietta),Faraskur,Unknown,23/03/2006,23-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159710,30.6647,31.7255,Africa,Egypt,Ash Sharqiyah (sharkia),Fakus,Unknown,23/03/2006,23-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159758,30.631,29.684,Africa,Egypt,Al Iskandariyah (alex.),Elameria,Unknown,23/03/2006,23-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159759,30.83824,31.06976,Africa,Egypt,Al Gharbiyah (gharbia),Kafr Elzayat,Centroid Admin1,23/03/2006,23-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159760,30.6155,31.1425,Africa,Egypt,Al Minufiyah (menoufia),Berkat elsab,Unknown,23/03/2006,23-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
